id,task,label,y,chrom,split,start0,end0,length,log_length,population,stat_name,stat_value,archaic_best,contrast,row_index,gc,repeat_frac,mappability,gene_density,svd_0,svd_1,svd_2,svd_3,svd_4,svd_5,svd_6,svd_7,svd_8,svd_9
introgression_PEL_chr18_17,introgression,introgression,1,chr18,train,73815265,73823457,7370,3.867467,PEL,sprime_score,231226.0,neanderthal,introgression,715,0.37109375,0.68933105,0.98498535,0.0,4.146227,0.33096746,-0.032222576,-0.11239559,0.05690675,0.037274167,-0.00051072263,0.13450252,0.13978378,-0.004599845
introgression_BEB_chr19_56,introgression,introgression,1,chr19,train,33476652,33484844,317357,5.501548,BEB,sprime_score,151003.0,neanderthal,introgression,716,0.41687012,0.69750977,1.0,1.0,4.0741744,0.19115153,-0.052027464,-0.023683887,-0.2384597,0.17112558,0.25958967,-0.083945185,0.16688268,-0.018470714
introgression_CEU_chr20_15,introgression,introgression,1,chr20,train,50530016,50538208,171652,5.234649,CEU,sprime_score,231195.0,neanderthal,introgression,717,0.4260254,0.33984375,1.0,1.0,3.9384985,-0.2871251,0.6562669,0.059244,-0.17395718,-0.45187905,0.031289402,-0.04764233,0.085877515,-0.0137199275
introgression_STU_chr21_22,introgression,introgression,1,chr21,train,20527234,20535426,25598,4.408206,STU,sprime_score,159502.0,neanderthal,introgression,718,0.3375244,0.56713867,1.0,0.0,3.970684,-0.026584247,-0.15724553,-0.22989053,-0.1347633,0.030730857,-0.045539394,0.047860757,0.0070189107,-0.087003686
introgression_TSI_chr22_20,introgression,introgression,1,chr22,train,19655032,19663224,12662,4.102502,TSI,sprime_score,166211.0,neanderthal,introgression,719,0.5303955,0.30273438,1.0,0.0,3.9165304,0.16903397,-0.033025064,0.26405326,-0.0054120063,0.037520733,-0.017293554,-0.011851772,-0.08352004,-0.13858844
introgression_GIH_chr3_73,introgression,introgression,1,chr3,train,155318119,155326311,268390,5.428766,GIH,sprime_score,177678.0,neanderthal,introgression,720,0.3942871,0.5168457,1.0,0.0,3.7650843,-0.21795791,-0.10522543,-0.056924663,0.00523257,0.009717145,-0.061089233,0.012207713,-0.06426802,0.006998869
introgression_PJL_chr4_82,introgression,introgression,1,chr4,train,177928222,177936414,184913,5.266967,PJL,sprime_score,199891.0,neanderthal,introgression,721,0.3322754,0.71923828,1.0,1.0,4.115295,0.15263131,-0.18388394,-0.18225391,-0.26894042,-0.008465697,0.02067087,-0.023130171,-0.047769427,0.1207194
introgression_ITU_chr5_62,introgression,introgression,1,chr5,train,32202386,32210578,274308,5.438238,ITU,sprime_score,171338.0,neanderthal,introgression,722,0.52075195,0.71936035,0.92700195,0.0,4.053511,0.094832316,0.054026507,0.180105,0.17133717,0.005708122,0.060110442,0.16673888,-0.044299886,0.03544453
introgression_PUR_chr6_33,introgression,introgression,1,chr6,train,165959620,165967812,301947,5.479931,PUR,sprime_score,265776.0,neanderthal,introgression,723,0.46203613,0.23950195,1.0,1.0,3.8898323,-0.47256547,-0.19788885,0.10803318,0.09239576,-0.04836544,0.06804313,-0.061643273,0.06360821,-0.036064822
introgression_PJL_chr7_69,introgression,introgression,1,chr7,train,134084129,134092321,73574,4.866724,PJL,sprime_score,165755.0,ambiguous,introgression,724,0.38391113,0.87780762,1.0,0.0,3.8176138,0.2748494,-0.1632687,-0.0036385485,0.06191175,-0.06596331,-0.07873559,-0.24074927,-0.18178293,-0.02943898
introgression_IBS_chr8_12,introgression,introgression,1,chr8,train,131840366,131848558,465318,5.66775,IBS,sprime_score,262562.0,neanderthal,introgression,725,0.3737793,0.40588379,1.0,0.0,3.6972704,-0.24610958,-0.18681346,-0.13191238,-0.036477715,-0.009752873,-0.095031805,-0.02859941,0.018729875,-0.031180788
introgression_TSI_chr9_12,introgression,introgression,1,chr9,train,101634942,101643134,2057661,6.313374,TSI,sprime_score,481324.0,neanderthal,introgression,726,0.3881836,0.54846191,1.0,1.0,4.0619764,-0.046449315,-0.05705126,-0.048824493,-0.0018455018,0.031098237,-0.02459981,0.12004192,0.057004116,0.008366945
introgression_FIN_chr10_14,introgression,introgression,1,chr10,train,43985881,43994073,735754,5.866733,FIN,sprime_score,400005.0,neanderthal,introgression,727,0.42382812,0.64367676,1.0,0.0,4.5391746,0.32093558,-0.04274072,-0.016965175,0.3843256,-0.108789794,-0.0091308225,-0.0034366262,-0.016444873,0.15262729
introgression_PJL_chr11_1,introgression,introgression,1,chr11,train,21583218,21591410,1527279,6.183918,PJL,sprime_score,795070.0,neanderthal,introgression,728,0.3635254,0.39440918,1.0,0.0,3.8447466,-0.31731358,-0.0796677,-0.1556503,-0.021968808,0.123377815,-0.07738064,-0.030523788,0.03501672,-0.004766672
introgression_GBR_chr12_11,introgression,introgression,1,chr12,train,45177809,45186001,672624,5.827772,GBR,sprime_score,438171.0,neanderthal,introgression,729,0.39892578,0.61706543,1.0,1.0,4.013419,-0.051818646,-0.0075584697,-0.026754936,-0.09073127,0.094678,0.006152161,0.20961703,0.02268313,-0.059835926
introgression_GBR_chr13_1,introgression,introgression,1,chr13,train,109919460,109927652,462590,5.665196,GBR,sprime_score,552827.0,neanderthal,introgression,730,0.36157227,0.41333008,1.0,0.0,3.6628368,-0.45174953,-0.13448134,-0.055801436,0.03432424,0.0120529635,-0.02121103,0.07897352,0.1186612,0.012201788
introgression_BEB_chr14_26,introgression,introgression,1,chr14,train,41974473,41982665,206513,5.314947,BEB,sprime_score,236569.0,neanderthal,introgression,731,0.33239746,0.25720215,0.99084473,0.0,3.8873036,-0.32132134,0.009504748,-0.14363843,0.14336091,0.04677917,-0.1904229,0.23467056,-0.015099595,0.039678447
introgression_KHV_chr15_37,introgression,introgression,1,chr15,train,67466089,67474281,579274,5.762884,KHV,sprime_score,163872.0,ambiguous,introgression,732,0.42773438,0.31958008,1.0,1.0,3.8099775,-0.36298934,-0.13740417,0.029114649,0.006457864,-0.019516997,0.03481559,0.012261565,0.035979174,0.027161915
introgression_MXL_chr16_9,introgression,introgression,1,chr16,train,82541300,82549492,82561,4.916775,MXL,sprime_score,287833.0,neanderthal,introgression,733,0.44750977,0.32214355,1.0,1.0,4.0597596,-0.43110222,-0.2127505,0.047578763,0.052902125,-0.07958412,0.040036175,-0.092682004,0.02932258,-0.0114880195
introgression_CHS_chr17_13,introgression,introgression,1,chr17,train,77087183,77095375,34007,4.531568,CHS,sprime_score,235098.0,neanderthal,introgression,734,0.5003662,0.56713867,1.0,1.0,4.0502195,0.040759858,0.39582178,0.2045297,-0.08000179,-0.23831567,0.1272156,0.052624077,-0.007681472,-0.034027155
introgression_TSI_chr18_22,introgression,introgression,1,chr18,train,67262412,67270604,167258,5.223387,TSI,sprime_score,216250.0,neanderthal,introgression,735,0.36291504,0.22521973,1.0,0.0,3.7930686,-0.3784553,-0.14098175,-0.101789184,0.039973516,0.012613061,-0.13184121,0.035836324,0.05089493,0.0348967
introgression_CHS_chr19_7,introgression,introgression,1,chr19,train,56150692,56158884,167945,5.225167,CHS,sprime_score,340884.0,neanderthal,introgression,736,0.5402832,0.54663086,0.98156738,1.0,4.061214,-0.04379051,-0.120323084,0.36356005,-0.002365163,-0.14459834,0.18184704,-0.18031691,0.027899018,0.018737208
introgression_CHS_chr20_6,introgression,introgression,1,chr20,train,48094084,48102276,368027,5.56588,CHS,sprime_score,294670.0,neanderthal,introgression,737,0.48010254,0.62475586,1.0,0.0,4.040834,-0.07966073,-0.1807244,0.20423162,-0.031074082,-0.057396125,0.18680628,-0.07693185,0.007120491,-0.043392595
introgression_PEL_chr21_4,introgression,introgression,1,chr21,train,17618784,17626976,85971,4.934352,PEL,sprime_score,325453.0,denisovan,introgression,738,0.38598633,0.7175293,1.0,1.0,4.287584,0.12549886,-0.20453137,-0.15365362,-0.15008916,-0.05323193,0.04896004,-0.07623251,-0.03596804,-0.012041894
introgression_Papuans_chr22_9,introgression,introgression,1,chr22,train,49371428,49379620,37369,4.572511,Papuans,sprime_score,205136.0,ambiguous,introgression,739,0.4786377,0.32409668,1.0,0.51220703,4.099649,-0.34699205,-0.20394486,0.17393358,0.109608464,-0.083089836,0.120846964,-0.093624644,0.027656838,0.021046234
introgression_STU_chr3_49,introgression,introgression,1,chr3,train,125629991,125638183,400090,5.602158,STU,sprime_score,217977.0,ambiguous,introgression,740,0.44885254,0.77905273,1.0,0.0,4.3346486,0.321991,0.009461434,0.10578663,-0.11952981,0.05096106,0.1391384,0.15122494,-0.06113439,0.0022467691
introgression_STU_chr4_55,introgression,introgression,1,chr4,train,89427654,89435846,331116,5.51998,STU,sprime_score,236686.0,ambiguous,introgression,741,0.3927002,0.52563477,1.0,1.0,3.9199803,-0.19259484,-0.09257731,-0.09733068,-0.12544249,-0.033036437,-0.005191028,0.045459792,0.033976264,-0.02158851
introgression_GBR_chr5_6,introgression,introgression,1,chr5,train,31813738,31821930,95560,4.980276,GBR,sprime_score,502265.0,neanderthal,introgression,742,0.41870117,0.84313965,1.0,1.0,4.070166,0.27300987,0.024080133,0.060513657,-0.14466354,0.038140863,0.09447178,0.20415866,-0.12575337,0.01610079
introgression_PJL_chr6_40,introgression,introgression,1,chr6,train,157313258,157321450,71053,4.851582,PJL,sprime_score,247631.0,neanderthal,introgression,743,0.41235352,0.39672852,1.0,1.0,3.9455261,0.0077501833,-0.027009273,0.022892134,-0.041324843,0.0992166,-0.032029673,-0.086440824,-0.067619845,0.024295181
introgression_PUR_chr7_64,introgression,introgression,1,chr7,train,101706102,101714294,44475,4.648116,PUR,sprime_score,171905.0,neanderthal,introgression,744,0.4901123,0.65820312,1.0,0.0,4.1536255,0.15611012,0.011582676,0.28261024,-0.099368945,0.03296934,0.22966382,0.19260688,-0.062599055,-0.0643635
introgression_Papuans_chr8_23,introgression,introgression,1,chr8,train,21254773,21262965,40528,4.607755,Papuans,sprime_score,170112.0,neanderthal,introgression,745,0.3692627,0.77514648,1.0,1.0,4.084118,0.120403476,-0.2263301,-0.17921558,-0.24594797,0.04015893,0.12294782,-0.09508385,0.12075227,-0.08866391
introgression_CLM_chr9_68,introgression,introgression,1,chr9,train,95670013,95678205,214052,5.330519,CLM,sprime_score,175116.0,neanderthal,introgression,746,0.40270996,0.34265137,1.0,1.0,3.959135,-0.17713135,-0.11267305,-0.046856083,-0.009124583,-0.05597773,-0.020341732,-0.011086349,0.005669698,0.04811612
introgression_PUR_chr10_38,introgression,introgression,1,chr10,train,133442189,133450381,103633,5.015498,PUR,sprime_score,224455.0,neanderthal,introgression,747,0.5046387,0.46337891,1.0,0.0,4.1760445,-0.07026167,-0.2380273,0.22834034,-0.043840244,-0.0646106,0.16559641,-0.15757248,0.12735815,-0.064891696
introgression_KHV_chr11_69,introgression,introgression,1,chr11,train,2396120,2404312,33597,4.5263,KHV,sprime_score,150510.0,neanderthal,introgression,748,0.6003418,0.16223145,1.0,0.6192627,3.775382,-0.2699976,0.055810247,0.25541028,0.240698,-0.19332218,0.052097995,-0.17680106,-0.04545213,-0.007092721
introgression_GBR_chr12_42,introgression,introgression,1,chr12,train,91823627,91831819,306896,5.486991,GBR,sprime_score,206224.0,neanderthal,introgression,749,0.36645508,0.59350586,1.0,0.0,4.315719,-0.044920776,-0.19400945,-0.14023562,-0.11198308,-0.009856997,-0.017819688,-0.09422329,-0.13926679,-0.13146372
introgression_TSI_chr13_5,introgression,introgression,1,chr13,train,46445679,46453871,254065,5.404945,TSI,sprime_score,382210.0,neanderthal,introgression,750,0.32092285,0.48608398,0.98168945,0.0,3.7191145,-0.23014915,-0.07949797,-0.13320729,0.12044913,0.008589838,-0.19594711,0.020687656,-0.11684031,-0.0044669663
introgression_IBS_chr14_40,introgression,introgression,1,chr14,train,94901058,94909250,43966,4.643117,IBS,sprime_score,199081.0,neanderthal,introgression,751,0.4819336,0.25561523,1.0,0.0,4.076083,-0.45789072,-0.1841812,0.21614051,0.1280331,-0.06643372,0.099560104,-0.100534804,-0.008036646,-0.04698861
introgression_JPT_chr15_8,introgression,introgression,1,chr15,train,92924256,92932448,239472,5.379255,JPT,sprime_score,341915.0,neanderthal,introgression,752,0.39013672,0.33129883,1.0,1.0,4.0949383,-0.2346473,0.87014997,-0.12289035,-0.016730921,-0.5206811,-0.13885619,-0.18607026,0.08141119,-0.033673696
introgression_MXL_chr16_42,introgression,introgression,1,chr16,train,3790011,3798203,225088,5.352352,MXL,sprime_score,161479.0,neanderthal,introgression,753,0.43249512,0.29724121,1.0,1.0,4.0388417,-0.29846728,0.3037827,-0.057371523,0.17154583,0.39256054,0.13476914,-0.26442766,0.047927856,0.074253686
introgression_IBS_chr17_0,introgression,introgression,1,chr17,train,45930731,45938923,712037,5.852503,IBS,sprime_score,3676790.0,ambiguous,introgression,754,0.46813965,0.53564453,1.0,1.0,3.850997,-0.23948915,0.027073285,0.23230234,-0.045672435,-0.065231286,0.18324547,0.14486761,0.07531029,0.04854617
introgression_STU_chr18_2,introgression,introgression,1,chr18,train,9143845,9152037,641598,5.807263,STU,sprime_score,465180.0,neanderthal,introgression,755,0.3577881,0.29431152,1.0,1.0,4.0357084,-0.35153624,0.44858843,-0.1261263,-0.07920452,-0.27586433,-0.15590595,-0.031230144,-0.01076578,-0.082736455
introgression_TSI_chr19_36,introgression,introgression,1,chr19,train,11654919,11663111,157618,5.197606,TSI,sprime_score,156379.0,ambiguous,introgression,756,0.43945312,0.64550781,1.0,1.0,3.7356238,0.060489044,-0.003816655,0.09208215,-0.05124547,0.007215859,0.038286615,0.11601352,-0.108692296,-0.045086134
introgression_MXL_chr20_5,introgression,introgression,1,chr20,train,41928516,41936708,364986,5.562276,MXL,sprime_score,319539.0,neanderthal,introgression,757,0.43859863,0.70678711,1.0,0.0,4.244767,0.189879,-0.23234369,-0.081735246,-0.08755186,-0.12410798,0.035983514,-0.23987651,-0.013955786,0.0064278916
introgression_BEB_chr21_12,introgression,introgression,1,chr21,train,16822619,16830811,291469,5.464592,BEB,sprime_score,254361.0,neanderthal,introgression,758,0.38293457,0.67834473,1.0,0.0,4.1595535,0.09711494,-0.17016028,-0.09299089,-0.16113907,-0.015460837,0.0148283355,-0.052425504,-0.16204575,-0.094422124
introgression_Papuans_chr22_2,introgression,introgression,1,chr22,train,46934960,46943152,479146,5.680468,Papuans,sprime_score,326898.0,ambiguous,introgression,759,0.4210205,0.43261719,1.0,1.0,3.8285608,-0.14464399,0.020983584,0.16129535,-0.07524071,-0.10736736,-0.028564844,-0.079311594,0.085652955,0.023774724
introgression_Papuans_chr3_51,introgression,introgression,1,chr3,train,9301254,9309446,389729,5.590763,Papuans,sprime_score,179494.0,ambiguous,introgression,760,0.4567871,0.56213379,1.0,1.0,4.1656256,0.0047925445,-0.04655905,0.113995075,0.046291895,-0.020284144,0.11794648,0.121122055,0.025086721,0.024038894
introgression_CHS_chr4_45,introgression,introgression,1,chr4,train,20643768,20651960,237477,5.375622,CHS,sprime_score,207136.0,neanderthal,introgression,761,0.44018555,0.71508789,1.0,0.0,4.0494413,0.053883713,-0.17350036,-0.020211821,0.10769346,-0.07797455,-0.026218057,-0.19844891,-0.14352956,-0.061789352
introgression_BEB_chr5_79,introgression,introgression,1,chr5,train,99646790,99654982,545304,5.736639,BEB,sprime_score,166306.0,neanderthal,introgression,762,0.3383789,0.6776123,1.0,0.0,4.1503406,0.17464446,-0.13164827,-0.13540176,-0.16217166,0.0021059643,-0.0129268775,0.00018648322,-0.0400848,-0.063479684
introgression_PEL_chr6_36,introgression,introgression,1,chr6,train,39009602,39017794,591116,5.771673,PEL,sprime_score,256560.0,neanderthal,introgression,763,0.40161133,0.36047363,1.0,1.0,3.8051112,-0.37172005,-0.034150817,-0.070455104,0.07026933,-0.025078543,-0.102137335,0.06734806,0.021020079,0.044553977
introgression_PEL_chr7_16,introgression,introgression,1,chr7,train,129233045,129241237,583161,5.765788,PEL,sprime_score,308867.0,neanderthal,introgression,764,0.42663574,0.69641113,1.0,1.0,4.1117573,0.10234488,0.37683877,0.049342256,-0.2050173,-0.17748013,0.044738278,0.12337489,-0.074156865,-0.0031265146
introgression_STU_chr8_4,introgression,introgression,1,chr8,train,18907936,18916128,669570,5.825796,STU,sprime_score,521289.0,neanderthal,introgression,765,0.39782715,0.52819824,0.95776367,1.0,3.9682934,-0.0534782,-0.059046336,-0.084944494,-0.08086495,0.1126395,0.06514435,0.04259447,0.08966719,-0.046031006
introgression_BEB_chr9_67,introgression,introgression,1,chr9,train,114503905,114512097,313761,5.496599,BEB,sprime_score,200061.0,neanderthal,introgression,766,0.49621582,0.27050781,1.0,0.19140625,3.990094,-0.24142738,-0.056099888,0.1620328,0.20959331,-0.035483833,-0.0058351755,-0.021162389,-0.073194236,-0.049504757
introgression_STU_chr10_52,introgression,introgression,1,chr10,train,75158471,75166663,429901,5.633368,STU,sprime_score,205568.0,neanderthal,introgression,767,0.44018555,0.71447754,1.0,1.0,3.9325016,0.20203087,0.116682604,0.086512476,-0.17942417,0.028140603,0.09865203,0.25136492,-0.07025633,-0.04708527
introgression_CEU_chr11_12,introgression,introgression,1,chr11,train,25508875,25517067,270183,5.431658,CEU,sprime_score,321834.0,neanderthal,introgression,768,0.35546875,0.57226562,1.0,0.0,3.9828327,-0.037715517,-0.1970701,-0.19502415,-0.038905296,-0.018930987,-0.1031929,-0.10612133,-0.064374894,-0.06633804
introgression_CEU_chr12_43,introgression,introgression,1,chr12,train,131027224,131035416,136461,5.135009,CEU,sprime_score,217121.0,neanderthal,introgression,769,0.5593262,0.35900879,0.98779297,1.0,4.067275,-0.365483,-0.11766003,0.36727408,0.028979393,-0.21454914,0.19743001,-0.22571872,0.0910564,0.08992561
introgression_MXL_chr13_16,introgression,introgression,1,chr13,train,85914959,85923151,282657,5.45126,MXL,sprime_score,295832.0,denisovan,introgression,770,0.3656006,0.56738281,0.99816895,0.0,4.3682485,0.2403322,0.016536754,-0.16046223,0.34332323,-0.035630047,-0.15388992,0.09352672,-0.023174373,0.068399124
introgression_JPT_chr14_11,introgression,introgression,1,chr14,train,67709824,67718016,282537,5.451075,JPT,sprime_score,280951.0,neanderthal,introgression,771,0.38000488,0.77941895,1.0,1.0,4.0304375,0.26524004,0.014422101,0.027226975,0.20282151,-0.012177549,-0.06787531,-0.007601916,-0.1620852,-0.10521093
introgression_STU_chr15_43,introgression,introgression,1,chr15,train,33396331,33404523,175647,5.244641,STU,sprime_score,151720.0,neanderthal,introgression,772,0.40014648,0.29797363,1.0,1.0,3.837284,-0.36404058,-0.1590796,-0.03055404,0.03668075,-0.032522436,-0.044745028,-0.014395783,0.016624168,0.030744642
introgression_TSI_chr16_9,introgression,introgression,1,chr16,train,57729496,57737688,109567,5.03968,TSI,sprime_score,299237.0,neanderthal,introgression,773,0.5123291,0.48608398,1.0,0.54516602,3.867803,-0.039478168,0.005571018,0.21437211,0.013266005,-0.042218164,0.0060821637,-0.030907275,-0.08851254,-0.08986473
introgression_IBS_chr17_8,introgression,introgression,1,chr17,train,35849251,35857443,205910,5.313677,IBS,sprime_score,287797.0,neanderthal,introgression,774,0.45947266,0.60241699,1.0,1.0,3.884,-0.069764934,0.23666759,0.032636248,-0.09330276,-0.2113374,0.0029560928,-0.060573567,-0.061240647,-0.07425098
introgression_MXL_chr18_0,introgression,introgression,1,chr18,train,57098862,57107054,846051,5.927397,MXL,sprime_score,610353.0,neanderthal,introgression,775,0.4058838,0.83105469,1.0,0.0,4.732497,0.84032816,-0.01299026,-0.10119951,0.17996591,-0.10286432,0.06033302,0.062707216,0.026438449,0.26066473
